"CHROM","source","type","start","end","score","strand","phase","attributes","ID","PI","NUMBERofSNPs"
"chr7","feature","gene",8439143,8442385,".","-",".","ID=Mp7g07240;MapolyID=Mapoly0076s0070;Name=Mp7g07240","Mp7g07240",0.00110745675,13
"chr7","feature","gene",8447306,8451255,".","+",".","ID=Mp7g07250;MapolyID=Mapoly0076s0069;Name=Mp7g07250","Mp7g07250",0.0025714306,34
"chr7","feature","gene",8451736,8453309,".","-",".","ID=Mp7g07260;MapolyID=Mapoly0076s0068;Name=Mp7g07260","Mp7g07260",0.00484186666666667,33
"chr7","feature","gene",8462364,8463875,".","+",".","ID=Mp7g07270;MapolyID=Mapoly0076s0067;Name=Mp7g07270","Mp7g07270",0.000500102,3
"chr7","feature","gene",8476147,8488660,".","-",".","ID=Mp7g07280;MapolyID=Mapoly0076s0066;Name=Mp7g07280","Mp7g07280",0.00187545846153846,60
"chr7","feature","gene",8491309,8491764,".","+",".","ID=Mp7g07290;MapolyID=Mapoly0076s0065;Name=Mp7g07290","Mp7g07290",0.00138135,4
"chr7","feature","gene",8491542,8496690,".","+",".","ID=Mp7g07300;MapolyID=Mapoly0076s0064;Name=Mp7g07300","Mp7g07300",0.0008890215,17
"chr7","feature","gene",8495371,8499223,".","-",".","ID=Mp7g07310;MapolyID=Mapoly0076s0063;Name=Mp7g07310","Mp7g07310",0.0010953776,16
"chr7","feature","gene",8498983,8500260,".","-",".","ID=Mp7g07320;MapolyID=Mapoly0076s0062;Name=Mp7g07320","Mp7g07320",0.00236531333333333,18
"chr7","feature","gene",8504177,8508256,".","+",".","ID=Mp7g07330;MapolyID=Mapoly0076s0061;Name=Mp7g07330","Mp7g07330",0.002304762,27
"chr7","feature","gene",8519867,8531200,".","+",".","ID=Mp7g07340;MapolyID=Mapoly0076s0060;Name=Mp7g07340","Mp7g07340",0.00108466333333333,23
"chr7","feature","gene",8532495,8533895,".","-",".","ID=Mp7g07350;MapolyID=Mapoly0076s0059;Name=Mp7g07350","Mp7g07350",0.00209524,11
"chr7","feature","gene",8537066,8542037,".","-",".","ID=Mp7g07360;MapolyID=Mapoly0076s0058;Name=Mp7g07360","Mp7g07360",0.00367685716666667,57
"chr7","feature","gene",8542972,8544106,".","-",".","ID=Mp7g07370;MapolyID=Mapoly0076s0057;Name=Mp7g07370","Mp7g07370",0.00256160333333333,24
"chr7","feature","gene",8569434,8575258,".","+",".","ID=Mp7g07380;MapolyID=Mapoly0076s0056;Name=Mp7g07380","Mp7g07380",0.00178344814285714,35
"chr7","feature","gene",8577046,8581858,".","-",".","ID=Mp7g07390;MapolyID=Mapoly0076s0055;Name=Mp7g07390","Mp7g07390",0.002714608,34
"chr7","feature","gene",8590765,8593926,".","-",".","ID=Mp7g07400;MapolyID=Mapoly0076s0054;Name=Mp7g07400","Mp7g07400",0.0026905675,26
"chr7","feature","gene",8599710,8603376,".","-",".","ID=Mp7g07410;MapolyID=Mapoly0076s0053;Name=Mp7g07410","Mp7g07410",0.002487282,44
"chr7","feature","gene",8603923,8604601,".","+",".","ID=Mp7g07420;MapolyID=Mapoly0076s0052;Name=Mp7g07420","Mp7g07420",0.00181063,10
"chr7","feature","gene",8604728,8607614,".","-",".","ID=Mp7g07430;MapolyID=Mapoly0076s0051;Name=Mp7g07430","Mp7g07430",0.00177397,15
"chr7","feature","gene",8608259,8610114,".","+",".","ID=Mp7g07440;MapolyID=Mapoly0076s0050;Name=Mp7g07440","Mp7g07440",0.00376212666666667,33
"chr7","feature","gene",8617193,8621824,".","-",".","ID=Mp7g07450;MapolyID=Mapoly0076s0049;Name=Mp7g07450","Mp7g07450",0.00221919,28
"chr7","feature","gene",8626416,8627461,".","+",".","ID=Mp7g07460;MapolyID=Mapoly0076s0048;Name=Mp7g07460","Mp7g07460",0.003666665,16
"chr7","feature","gene",8630655,8634573,".","+",".","ID=Mp7g07470;MapolyID=Mapoly0076s0047;Name=Mp7g07470","Mp7g07470",0.00491514,62
"chr7","feature","gene",8635307,8637179,".","-",".","ID=Mp7g07480;MapolyID=Mapoly0076s0046;Name=Mp7g07480","Mp7g07480",0.00468312333333333,36
"chr7","feature","gene",8653254,8654787,".","+",".","ID=Mp7g07490;MapolyID=Mapoly0076s0045;Name=Mp7g07490","Mp7g07490",0.00235737,10
"chr7","feature","gene",8661158,8666737,".","+",".","ID=Mp7g07500;MapolyID=Mapoly0076s0044;Name=Mp7g07500","Mp7g07500",0.000531874833333333,10
"chr7","feature","gene",8666895,8668577,".","-",".","ID=Mp7g07510;MapolyID=Mapoly0076s0043;Name=Mp7g07510","Mp7g07510",0.000857144,7
"chr7","feature","gene",8677766,8678962,".","-",".","ID=Mp7g07520;MapolyID=Mapoly0076s0042;Name=Mp7g07520","Mp7g07520",0.003715075,20
"chr7","feature","gene",8679656,8681045,".","-",".","ID=Mp7g07530;MapolyID=Mapoly0076s0041;Name=Mp7g07530","Mp7g07530",0.00463552,34
"chr7","feature","gene",8682685,8682766,".","-",".","ID=Mp7g07535a;Name=Mp7g07535a;locus_type=pre_trna;note=aa:Ser%2Canticodon:tga;product=tRNA-Ser","Mp7g07535a",0.00666667,15
"chr7","feature","gene",8691201,8692158,".","-",".","ID=Mp7g07540;MapolyID=Mapoly0076s0040;Name=Mp7g07540","Mp7g07540",0.005026145,22
"chr7","feature","gene",8694481,8699656,".","-",".","ID=Mp7g07550;MapolyID=Mapoly0076s0039;Name=Mp7g07550","Mp7g07550",0.00165884766666667,24
"chr7","feature","gene",8707226,8708709,".","-",".","ID=Mp7g07560;MapolyID=Mapoly0076s0038;Name=Mp7g07560","Mp7g07560",0.0020734165,11
"chr7","feature","gene",8710534,8721039,".","-",".","ID=Mp7g07570;MapolyID=Mapoly0076s0037;Name=Mp7g07570","Mp7g07570",0.00309539975,80
"chr7","feature","gene",8720550,8750454,".","-",".","ID=Mp7g07580;MapolyID=Mapoly0076s0036;Name=Mp7g07580","Mp7g07580",0.00188540588888889,118
"chr7","feature","gene",8754993,8759848,".","+",".","ID=Mp7g07590;MapolyID=Mapoly0076s0035;Name=Mp7g07590","Mp7g07590",0.00169841283333333,24
"chr7","feature","gene",8782621,8786646,".","+",".","ID=Mp7g07600;MapolyID=Mapoly0076s0034;Name=Mp7g07600","Mp7g07600",0.001324068,17
"chr7","feature","gene",8790870,8793577,".","+",".","ID=Mp7g07610;MapolyID=Mapoly0076s0033;Name=Mp7g07610","Mp7g07610",0.00408398,43
"chr7","feature","gene",8793243,8793323,".","-",".","ID=Mp7g07615a;Name=Mp7g07615a;locus_type=pre_trna;note=aa:Leu%2Canticodon:cag;product=tRNA-Leu","Mp7g07615a",0.0045264,13
"chr7","feature","gene",8793773,8794967,".","+",".","ID=Mp7g07620;MapolyID=Mapoly0076s0032;Name=Mp7g07620","Mp7g07620",0.004431725,25
"chr7","feature","gene",8803324,8807469,".","-",".","ID=Mp7g07630;MapolyID=Mapoly0076s0031;Name=Mp7g07630","Mp7g07630",0.004048458,50
"chr7","feature","gene",8822425,8823711,".","+",".","ID=Mp7g07640;MapolyID=Mapoly0076s0030;Name=Mp7g07640","Mp7g07640",0.00209524,12
"chr7","feature","gene",8823159,8824242,".","-",".","ID=Mp7g07650;MapolyID=Mapoly0076s0029;Name=Mp7g07650","Mp7g07650",0.00147619,8
"chr7","feature","gene",8824243,8825201,".","+",".","ID=Mp7g07660;MapolyID=Mapoly0076s0028;Name=Mp7g07660","Mp7g07660",0.00230999,12
"chr7","feature","gene",8825202,8826984,".","+",".","ID=Mp7g07670;MapolyID=Mapoly0076s0027;Name=Mp7g07670","Mp7g07670",0.00297666,14
"chr7","feature","gene",8830159,8830780,".","+",".","ID=Mp7g07680;MapolyID=Mapoly0076s0026;Name=Mp7g07680","Mp7g07680",0.000857143,3
"chr7","feature","gene",8834015,8837695,".","-",".","ID=Mp7g07690;MapolyID=Mapoly0076s0025;Name=Mp7g07690","Mp7g07690",0.00531229,49
"chr7","feature","gene",8877061,8881490,".","+",".","ID=Mp7g07700;MapolyID=Mapoly0076s0024;Name=Mp7g07700","Mp7g07700",0.001533973,21
"chr7","feature","gene",8882298,8882369,".","+",".","ID=Mp7g07705a;Name=Mp7g07705a;locus_type=pre_trna;note=aa:Met anticodon:cat%2Cinitiator-trnM;product=tRNA-Met","Mp7g07705a",0.00509669,12
"chr7","feature","gene",8882998,8885125,".","+",".","ID=Mp7g07710;MapolyID=Mapoly0076s0023;Name=Mp7g07710","Mp7g07710",0.00244083725,25
"chr7","feature","gene",8886872,8890597,".","-",".","ID=Mp7g07720;MapolyID=Mapoly0076s0022;Name=Mp7g07720","Mp7g07720",0.002304865,27
"chr7","feature","gene",8898596,8905215,".","-",".","ID=Mp7g07730;MapolyID=Mapoly0076s0021;Name=Mp7g07730","Mp7g07730",0.001291945375,30
"chr7","feature","gene",8903484,8909202,".","+",".","ID=Mp7g07740;MapolyID=Mapoly0076s0020;Name=Mp7g07740","Mp7g07740",0.00153092957142857,31
"chr7","feature","gene",8913889,8913969,".","+",".","ID=Mp7g07745a;Name=Mp7g07745a;locus_type=pre_trna;note=aa:Leu%2Canticodon:cag;product=tRNA-Leu","Mp7g07745a",0.00590476,15
"chr7","feature","gene",8914134,8914214,".","+",".","ID=Mp7g07745b;Name=Mp7g07745b;locus_type=pre_trna;note=aa:Leu%2Canticodon:cag;product=tRNA-Leu","Mp7g07745b",0.00543168,15
"chr7","feature","gene",8914994,8915941,".","+",".","ID=Mp7g07750;MapolyID=Mapoly0076s0019;Name=Mp7g07750","Mp7g07750",0.00343033,19
"chr7","feature","gene",8916941,8920523,".","-",".","ID=Mp7g07760;MapolyID=Mapoly0076s0018;Name=Mp7g07760","Mp7g07760",0.0018206858,27
"chr7","feature","gene",8920537,8921708,".","-",".","ID=Mp7g07770;MapolyID=Mapoly0076s0017;Name=Mp7g07770","Mp7g07770",0.001262105,8
"chr7","feature","gene",8933631,8936893,".","-",".","ID=Mp7g07780;MapolyID=Mapoly0076s0016;Name=Mp7g07780","Mp7g07780",0.0028335475,29
"chr7","feature","gene",8933689,8933918,".","-",".","ID=Mp7g07785;Name=Mp7g07785;locus_type=pre-miRNA","Mp7g07785",0.00390476,9
"chr7","feature","gene",8942566,8966806,".","+",".","ID=Mp7g07790;MapolyID=Mapoly0076s0015;Name=Mp7g07790","Mp7g07790",0.00097526096,67
"chr7","feature","gene",8972608,8980125,".","-",".","ID=Mp7g07800;MapolyID=Mapoly0076s0014;Name=Mp7g07800","Mp7g07800",0.002268137875,47
"chr7","feature","gene",8979422,8980653,".","+",".","ID=Mp7g07810;MapolyID=Mapoly0076s0013;Name=Mp7g07810","Mp7g07810",0.00180952,4
"chr7","feature","gene",9004808,9006104,".","+",".","ID=Mp7g07820;MapolyID=Mapoly0076s0012;Name=Mp7g07820","Mp7g07820",0.00722236666666667,51
"chr7","feature","gene",9014508,9018941,".","+",".","ID=Mp7g07830;MapolyID=Mapoly0076s0011;Name=Mp7g07830","Mp7g07830",0.004623206,64
"chr7","feature","gene",9018668,9026849,".","+",".","ID=Mp7g07840;MapolyID=Mapoly0076s0010;Name=Mp7g07840","Mp7g07840",0.00273251,57
"chr7","feature","gene",9033016,9037029,".","+",".","ID=Mp7g07850;MapolyID=Mapoly0076s0009;Name=Mp7g07850","Mp7g07850",0.0014964432,19
"chr7","feature","gene",9036780,9039973,".","-",".","ID=Mp7g07860;MapolyID=Mapoly0076s0008;Name=Mp7g07860","Mp7g07860",0.001333333,13
"chr7","feature","gene",9045313,9046939,".","-",".","ID=Mp7g07870;MapolyID=Mapoly0076s0007;Name=Mp7g07870","Mp7g07870",0.00588277,27
"chr7","feature","gene",9050717,9052336,".","-",".","ID=Mp7g07880;MapolyID=Mapoly0076s0006;Name=Mp7g07880","Mp7g07880",0.00268269,20
"chr7","feature","gene",9053377,9053448,".","+",".","ID=Mp7g07885a;Name=Mp7g07885a;locus_type=pre_trna;note=aa:Gly%2Canticodon:tcc;product=tRNA-Gly","Mp7g07885a",0.00247761,7
"chr7","feature","gene",9068380,9070006,".","-",".","ID=Mp7g07890;MapolyID=Mapoly0076s0005;Name=Mp7g07890","Mp7g07890",0.00333333333333333,26
"chr7","feature","gene",9074559,9076228,".","-",".","ID=Mp7g07900;MapolyID=Mapoly0076s0004;Name=Mp7g07900","Mp7g07900",0.00215951466666667,17
"chr7","feature","gene",9080078,9081437,".","+",".","ID=Mp7g07910;MapolyID=Mapoly0076s0003;Name=Mp7g07910","Mp7g07910",0.00352544,18
"chr7","feature","gene",9084231,9088539,".","-",".","ID=Mp7g07920;MapolyID=Mapoly0076s0002;Name=Mp7g07920","Mp7g07920",0.0033242986,42
"chr7","feature","gene",9090446,9090517,".","-",".","ID=Mp7g07925a;Name=Mp7g07925a;locus_type=pre_trna;note=aa:Gly%2Canticodon:tcc;product=tRNA-Gly","Mp7g07925a",0.00700601,16
"chr7","feature","gene",9091398,9098037,".","-",".","ID=Mp7g07930;MapolyID=Mapoly0076s0001;Name=Mp7g07930","Mp7g07930",0.000952380875,20
"chr7","feature","gene",9107673,9111029,".","+",".","ID=Mp7g07960;MapolyID=Mapoly4302s0001;Name=Mp7g07960","Mp7g07960",0.00146505,14
"chr7","feature","gene",9122527,9124748,".","+",".","ID=Mp7g07970;MapolyID=Mapoly3951s0001;Name=Mp7g07970","Mp7g07970",0.000571429,1
"chr7","feature","gene",9124127,9125337,".","+",".","ID=Mp7g07975;Name=Mp7g07975","Mp7g07975",0.0005238095,2
"chr7","feature","gene",9168365,9169942,".","+",".","ID=Mp7g07990;Name=Mp7g07990","Mp7g07990",NA,NA
"chr7","feature","gene",9266395,9267473,".","+",".","ID=Mp7g08010;MapolyID=Mapoly0146s0001;Name=Mp7g08010","Mp7g08010",0.005668515,23
"chr7","feature","gene",9267457,9269546,".","-",".","ID=Mp7g08020;MapolyID=Mapoly0146s0002;Name=Mp7g08020","Mp7g08020",0.00292186966666667,17
"chr7","feature","gene",9279743,9280606,".","+",".","ID=Mp7g08030;MapolyID=Mapoly0146s0003;Name=Mp7g08030","Mp7g08030",0.00419208,21
"chr7","feature","gene",9285937,9289683,".","+",".","ID=Mp7g08040;MapolyID=Mapoly0146s0004;Name=Mp7g08040","Mp7g08040",0.002743644,42
"chr7","feature","gene",9316425,9318850,".","+",".","ID=Mp7g08050;MapolyID=Mapoly0146s0005;Name=Mp7g08050","Mp7g08050",0.00219047666666667,15
"chr7","feature","gene",9318480,9319186,".","+",".","ID=Mp7g08060;MapolyID=Mapoly0146s0006;Name=Mp7g08060","Mp7g08060",0.001357325,6
"chr7","feature","gene",9323038,9324914,".","+",".","ID=Mp7g08070;MapolyID=Mapoly0146s0007;Name=Mp7g08070","Mp7g08070",0.00147619,7
"chr7","feature","gene",9332432,9338016,".","-",".","ID=Mp7g08080;MapolyID=Mapoly0146s0008;Name=Mp7g08080","Mp7g08080",0.00183685928571429,34
"chr7","feature","gene",9350665,9357937,".","-",".","ID=Mp7g08090;MapolyID=Mapoly0146s0009;Name=Mp7g08090","Mp7g08090",0.001273808625,27
"chr7","feature","gene",9372479,9375613,".","+",".","ID=Mp7g08100;MapolyID=Mapoly0146s0010;Name=Mp7g08100","Mp7g08100",0.001917135,16
"chr7","feature","gene",9380782,9384300,".","-",".","ID=Mp7g08110;MapolyID=Mapoly0146s0011;Name=Mp7g08110","Mp7g08110",0.003019536,37
"chr7","feature","gene",9387099,9389058,".","+",".","ID=Mp7g08120;MapolyID=Mapoly0146s0012;Name=Mp7g08120","Mp7g08120",0.00281287,29
"chr7","feature","gene",9391921,9393274,".","+",".","ID=Mp7g08130;MapolyID=Mapoly0146s0013;Name=Mp7g08130","Mp7g08130",0.00252396,18
"chr7","feature","gene",9395011,9395562,".","+",".","ID=Mp7g08140;MapolyID=Mapoly0146s0014;Name=Mp7g08140","Mp7g08140",0.00114286,3
"chr7","feature","gene",9397768,9398663,".","+",".","ID=Mp7g08150;MapolyID=Mapoly0146s0015;Name=Mp7g08150","Mp7g08150",0.004238095,21
"chr7","feature","gene",9402536,9404680,".","-",".","ID=Mp7g08160;MapolyID=Mapoly0146s0016;Name=Mp7g08160","Mp7g08160",0.00280952,15
"chr7","feature","gene",9406640,9412099,".","-",".","ID=Mp7g08170;MapolyID=Mapoly0146s0017;Name=Mp7g08170","Mp7g08170",0.003304976,40
"chr7","feature","gene",9411881,9412339,".","+",".","ID=Mp7g08180;MapolyID=Mapoly0146s0018;Name=Mp7g08180","Mp7g08180",0.00266743,6
"chr7","feature","gene",9419814,9421506,".","-",".","ID=Mp7g08190;MapolyID=Mapoly0146s0019;Name=Mp7g08190","Mp7g08190",0.001556031,11
"chr7","feature","gene",9429923,9430414,".","-",".","ID=Mp7g08200;MapolyID=Mapoly0146s0020;Name=Mp7g08200","Mp7g08200",0.002238095,9
"chr7","feature","gene",9435884,9436697,".","-",".","ID=Mp7g08210;MapolyID=Mapoly0146s0021;Name=Mp7g08210","Mp7g08210",0.001761905,10
"chr7","feature","gene",9441471,9447483,".","-",".","ID=Mp7g08220;MapolyID=Mapoly0146s0022;Name=Mp7g08220","Mp7g08220",0.00163284842857143,37
"chr7","feature","gene",9459729,9461360,".","+",".","ID=Mp7g08230;MapolyID=Mapoly0146s0023;Name=Mp7g08230","Mp7g08230",0.00244444666666667,16
"chr7","feature","gene",9462425,9467310,".","+",".","ID=Mp7g08240;MapolyID=Mapoly0146s0024;Name=Mp7g08240","Mp7g08240",0.0022383995,35
"chr7","feature","gene",9487877,9489797,".","-",".","ID=Mp7g08250;MapolyID=Mapoly0146s0025;Name=Mp7g08250","Mp7g08250",0.00393685333333333,30
"chr7","feature","gene",9492235,9493802,".","-",".","ID=Mp7g08260;MapolyID=Mapoly0146s0026;Name=Mp7g08260","Mp7g08260",0.002095235,11
"chr7","feature","gene",9513013,9517568,".","+",".","ID=Mp7g08270;MapolyID=Mapoly0146s0027;Name=Mp7g08270","Mp7g08270",0.00283987,39
"chr7","feature","gene",9525557,9529369,".","+",".","ID=Mp7g08280;MapolyID=Mapoly0146s0028;Name=Mp7g08280","Mp7g08280",0.0012763138,17
"chr7","feature","gene",9533864,9539846,".","-",".","ID=Mp7g08290;MapolyID=Mapoly0146s0029;Name=Mp7g08290","Mp7g08290",0.000986447857142857,16
"chr7","feature","gene",9538961,9540253,".","-",".","ID=Mp7g08300;MapolyID=Mapoly0146s0030;Name=Mp7g08300","Mp7g08300",0.00203174766666667,15
"chr7","feature","gene",9546068,9551528,".","-",".","ID=Mp7g08310;MapolyID=Mapoly0146s0031;Name=Mp7g08310","Mp7g08310",0.00285749233333333,42
"chr7","feature","gene",9559024,9563472,".","-",".","ID=Mp7g08320;MapolyID=Mapoly0146s0032;Name=Mp7g08320","Mp7g08320",0.0019821288,25
"chr7","feature","gene",9564652,9565635,".","+",".","ID=Mp7g08330;MapolyID=Mapoly0146s0033;Name=Mp7g08330","Mp7g08330",0.00200038,9
"chr7","feature","gene",9576071,9582698,".","+",".","ID=Mp7g08340;MapolyID=Mapoly0146s0034;Name=Mp7g08340","Mp7g08340",0.002326893,34
"chr7","feature","gene",9586200,9592862,".","-",".","ID=Mp7g08350;MapolyID=Mapoly0146s0035;Name=Mp7g08350","Mp7g08350",0.00194593714285714,29
"chr7","feature","gene",9594207,9596317,".","-",".","ID=Mp7g08360;MapolyID=Mapoly0146s0036;Name=Mp7g08360","Mp7g08360",0.00307936433333333,22
"chr7","feature","gene",9613905,9617009,".","-",".","ID=Mp7g08380;MapolyID=Mapoly0146s0038;Name=Mp7g08380","Mp7g08380",0.0024286446,34
"chr7","feature","gene",9629954,9631160,".","-",".","ID=Mp7g08390;MapolyID=Mapoly0146s0039;Name=Mp7g08390","Mp7g08390",0.00265165,22
"chr7","feature","gene",9631674,9636402,".","-",".","ID=Mp7g08400;MapolyID=Mapoly0146s0040;Name=Mp7g08400","Mp7g08400",0.00244453233333333,37
"chr7","feature","gene",9636606,9639903,".","-",".","ID=Mp7g08410;MapolyID=Mapoly0146s0041;Name=Mp7g08410","Mp7g08410",0.006468595,59
"chr7","feature","gene",9640667,9647316,".","+",".","ID=Mp7g08420;MapolyID=Mapoly0146s0042;Name=Mp7g08420","Mp7g08420",0.001970567625,37
"chr7","feature","gene",9651977,9654260,".","+",".","ID=Mp7g08430;MapolyID=Mapoly0146s0043;Name=Mp7g08430","Mp7g08430",0.0027857125,27
"chr7","feature","gene",9654659,9657420,".","+",".","ID=Mp7g08440;MapolyID=Mapoly0146s0044;Name=Mp7g08440","Mp7g08440",0.00176190575,18
"chr7","feature","gene",9657612,9660389,".","-",".","ID=Mp7g08450;MapolyID=Mapoly0146s0045;Name=Mp7g08450","Mp7g08450",0.002413715,20
"chr7","feature","gene",9686432,9693086,".","+",".","ID=Mp7g08470;MapolyID=Mapoly0068s0001;Name=Mp7g08470","Mp7g08470",0.0057934275,114
"chr7","feature","gene",9692872,9695152,".","-",".","ID=Mp7g08480;MapolyID=Mapoly0068s0002;Name=Mp7g08480","Mp7g08480",0.006395115,57
"chr7","feature","gene",9698776,9699141,".","-",".","ID=Mp7g08490;MapolyID=Mapoly0068s0003;Name=Mp7g08490","Mp7g08490",0.00478627,26
"chr7","feature","gene",9700409,9712773,".","-",".","ID=Mp7g08500;MapolyID=Mapoly0068s0004;Name=Mp7g08500","Mp7g08500",0.00144689769230769,57
"chr7","feature","gene",9712594,9714350,".","-",".","ID=Mp7g08510;MapolyID=Mapoly0068s0005;Name=Mp7g08510","Mp7g08510",0.00325517,25
"chr7","feature","gene",9713879,9717989,".","+",".","ID=Mp7g08520;MapolyID=Mapoly0068s0006;Name=Mp7g08520","Mp7g08520",0.0026959586,36
"chr7","feature","gene",9718887,9725248,".","-",".","ID=Mp7g08530;MapolyID=Mapoly0068s0007;Name=Mp7g08530","Mp7g08530",0.00164637714285714,28
"chr7","feature","gene",9741143,9741252,".","-",".","ID=Mp7g08533;Name=Mp7g08533;locus_type=pre-miRNA","Mp7g08533",0.0127422,31
"chr7","feature","gene",9741606,9741744,".","-",".","ID=Mp7g08535;Name=Mp7g08535;locus_type=pre-miRNA","Mp7g08535",0.0127422,31
"chr7","feature","gene",9743060,9743167,".","-",".","ID=Mp7g08537;Name=Mp7g08537;locus_type=pre-miRNA","Mp7g08537",0.00571755,15
"chr7","feature","gene",9744417,9751761,".","-",".","ID=Mp7g08540;MapolyID=Mapoly0068s0008;Name=Mp7g08540","Mp7g08540",0.00275637375,47
"chr7","feature","gene",9752224,9752710,".","-",".","ID=Mp7g08550;MapolyID=Mapoly0068s0009;Name=Mp7g08550","Mp7g08550",0.00228691,7
"chr7","feature","gene",9759793,9762408,".","+",".","ID=Mp7g08560;MapolyID=Mapoly0068s0010;Name=Mp7g08560","Mp7g08560",0.00259598,29
"chr7","feature","gene",9767934,9773005,".","-",".","ID=Mp7g08570;MapolyID=Mapoly0068s0011;Name=Mp7g08570","Mp7g08570",0.00386472285714286,68
"chr7","feature","gene",9772600,9773988,".","-",".","ID=Mp7g08580;MapolyID=Mapoly0068s0012;Name=Mp7g08580","Mp7g08580",0.003190475,16
"chr7","feature","gene",9777925,9778490,".","-",".","ID=Mp7g08590;MapolyID=Mapoly0068s0013;Name=Mp7g08590","Mp7g08590",0.002809525,14
"chr7","feature","gene",9779615,9780342,".","-",".","ID=Mp7g08600;MapolyID=Mapoly0068s0014;Name=Mp7g08600","Mp7g08600",0.004285715,23
"chr7","feature","gene",9789696,9790391,".","+",".","ID=Mp7g08610;MapolyID=Mapoly0068s0015;Name=Mp7g08610","Mp7g08610",0.00416748,18
"chr7","feature","gene",9790425,9793037,".","+",".","ID=Mp7g08620;MapolyID=Mapoly0068s0016;Name=Mp7g08620","Mp7g08620",0.003274365,34
"chr7","feature","gene",9797375,9801767,".","+",".","ID=Mp7g08630;MapolyID=Mapoly0068s0017;Name=Mp7g08630","Mp7g08630",0.00272438,36
"chr7","feature","gene",9802065,9803771,".","-",".","ID=Mp7g08640;MapolyID=Mapoly0068s0018;Name=Mp7g08640","Mp7g08640",0.004527245,25
"chr7","feature","gene",9809722,9815421,".","+",".","ID=Mp7g08650;MapolyID=Mapoly0068s0019;Name=Mp7g08650","Mp7g08650",0.00199324957142857,32
"chr7","feature","gene",9822572,9833316,".","-",".","ID=Mp7g08660;MapolyID=Mapoly0068s0020;Name=Mp7g08660","Mp7g08660",0.001095239,33
"chr7","feature","gene",9832887,9833589,".","+",".","ID=Mp7g08670;MapolyID=Mapoly0068s0021;Name=Mp7g08670","Mp7g08670",0.000571429,1
"chr7","feature","gene",9835159,9836048,".","-",".","ID=Mp7g08680;MapolyID=Mapoly0068s0022;Name=Mp7g08680","Mp7g08680",0.000500102,3
"chr7","feature","gene",9836310,9837853,".","-",".","ID=Mp7g08690;MapolyID=Mapoly0068s0023;Name=Mp7g08690","Mp7g08690",0.001000002,6
"chr7","feature","gene",9847775,9849781,".","+",".","ID=Mp7g08700;MapolyID=Mapoly0068s0024;Name=Mp7g08700","Mp7g08700",0.00274645333333333,22
"chr7","feature","gene",9850621,9855692,".","-",".","ID=Mp7g08710;MapolyID=Mapoly0068s0025;Name=Mp7g08710","Mp7g08710",0.00304833666666667,53
"chr7","feature","gene",9870799,9872449,".","+",".","ID=Mp7g08730;MapolyID=Mapoly0068s0027;Name=Mp7g08730","Mp7g08730",0.00639875,41
"chr7","feature","gene",9879386,9882831,".","-",".","ID=Mp7g08740;MapolyID=Mapoly0068s0028;Name=Mp7g08740","Mp7g08740",0.0022746645,41
